tinh,huyen,xa,diaban,hoso,matv,male,married,yoeduc,income,sector
22,201,6922,2,14,4,0,0,11,,
22,201,6922,2,15,1,1,1,16,35764,StateRun
22,201,6943,6,13,4,0,0,4,,
22,201,6943,6,13,3,0,0,6,,
22,201,6943,6,13,2,0,1,9,,HomeBusiness
22,201,6943,6,13,1,1,1,9,24000,HomeBusiness
22,201,6943,6,14,1,0,0,5,,HomeBusiness
22,201,6943,6,14,2,1,1,9,63000,HomeBusiness
22,201,6943,6,14,3,0,1,9,,
22,201,6943,6,15,2,0,1,6,,HomeBusiness
22,201,6943,6,15,4,1,0,6,,
22,201,6943,6,15,3,1,0,8,,
22,201,6943,6,15,1,1,1,5,25000,HomeBusiness
22,201,6958,4,13,2,0,1,3,,FarmForestAqua
22,201,6958,4,13,4,1,0,1,,FarmForestAqua
22,201,6958,4,13,1,1,1,3,,FarmForestAqua
22,201,6958,4,13,3,1,1,0,,FarmForestAqua
22,201,6958,4,13,5,0,1,6,,
22,201,6958,4,14,1,1,1,4,,FarmForestAqua
22,201,6958,4,14,2,0,1,5,,FarmForestAqua
22,201,6958,4,15,2,1,1,4,,FarmForestAqua
22,201,6958,4,15,6,1,0,4,,
22,201,6958,4,15,7,1,0,0,,
22,201,6958,4,15,5,0,0,7,,
22,201,6958,4,15,4,0,0,9,,
22,201,6958,4,15,1,0,0,0,,
22,201,6958,4,15,3,0,1,2,,FarmForestAqua
22,202,6988,15,13,3,1,0,2,,FarmForestAqua
22,202,6988,15,13,1,1,1,0,,FarmForestAqua
22,202,6988,15,13,2,0,1,0,,FarmForestAqua
22,202,6988,15,14,4,1,0,7,,
22,202,6988,15,14,2,0,1,3,,FarmForestAqua
22,202,6988,15,14,1,1,1,7,,FarmForestAqua
22,202,6988,15,14,3,1,0,8,,
22,202,6988,15,14,5,0,0,5,,
22,202,6988,15,15,2,0,1,0,,FarmForestAqua
22,202,6988,15,15,3,0,0,3,,FarmForestAqua
22,202,6988,15,15,1,1,1,0,,FarmForestAqua
22,203,6994,6,13,1,1,1,16,36660,StateRun
22,203,6994,6,13,3,1,0,12,,
22,203,6994,6,13,2,0,1,12,,FarmForestAqua
22,203,6994,6,14,1,0,1,16,30400,StateRun
22,203,6994,6,14,2,0,0,1,,
22,203,6994,6,14,3,1,1,12,53450,StateRun
22,203,6994,6,15,1,0,1,9,,
22,203,6994,6,15,3,1,0,12,,
22,203,6994,6,15,2,1,1,12,,
22,203,7015,9,13,2,0,1,3,,
22,203,7015,9,13,4,0,1,12,36400,StateRun
22,203,7015,9,13,3,1,1,7,,FarmForestAqua
22,203,7015,9,13,5,0,0,0,,
22,203,7015,9,13,8,0,1,11,,FarmForestAqua
22,203,7015,9,13,1,1,1,5,,
22,203,7015,9,14,1,0,0,0,,
22,203,7015,9,14,3,1,0,8,,FarmForestAqua
22,203,7015,9,14,2,1,0,10,29000,Private
22,203,7015,9,15,3,1,0,16,27400,StateRun
22,203,7015,9,15,4,0,0,16,17200,StateRun
22,203,7015,9,15,1,0,1,14,60600,StateRun
22,203,7015,9,15,2,1,1,10,10500,Private
22,204,7054,2,13,1,1,1,12,,HomeBusiness
22,204,7054,2,13,2,0,1,7,,HomeBusiness
22,204,7054,2,14,2,0,1,12,51765,StateRun
22,204,7054,2,14,4,1,0,12,,
22,204,7054,2,14,3,1,0,12,,
22,204,7054,2,14,1,1,1,9,,
22,204,7054,2,15,2,0,1,9,,HomeBusiness
22,204,7054,2,15,1,1,1,12,,HomeBusiness
22,205,7069,73,13,3,1,1,16,67676,StateRun
22,205,7069,73,13,2,0,1,14,,
22,205,7069,73,13,1,1,1,16,57561,StateRun
22,205,7069,73,13,4,0,1,14,40284,StateRun
22,205,7069,73,14,2,0,1,12,,HomeBusiness
22,205,7069,73,14,1,1,1,12,,HomeBusiness
22,205,7069,73,14,3,0,0,12,,HomeBusiness
22,205,7069,73,19,5,0,0,12,20750,StateRun
22,205,7069,73,19,3,1,0,12,28000,StateRun
22,205,7069,73,19,1,1,1,9,,FarmForestAqua
22,205,7069,73,19,2,0,1,12,,FarmForestAqua
22,205,7069,73,19,4,1,0,12,30400,HomeBusiness
22,205,7072,15,13,2,0,1,9,,HomeBusiness
22,205,7072,15,13,3,0,0,12,14700,StateRun
22,205,7072,15,13,1,1,1,9,9700,StateRun
22,205,7072,15,14,3,0,1,12,,
22,205,7072,15,14,2,1,1,12,46100,StateRun
22,205,7072,15,14,1,0,0,12,,
22,205,7072,15,15,2,0,1,7,,HomeBusiness
22,205,7072,15,15,1,1,1,11,,HomeBusiness
22,205,7078,4,13,4,1,0,12,,FarmForestAqua
22,205,7078,4,13,2,0,1,5,,HomeBusiness
22,205,7078,4,13,1,1,1,12,21900,StateRun
22,205,7078,4,13,3,0,0,12,5600,StateRun
22,205,7078,4,14,2,0,1,7,,HomeBusiness
22,205,7078,4,14,3,1,0,8,,
22,205,7078,4,14,1,1,1,9,,FarmForestAqua
22,205,7078,4,14,4,0,0,6,,
22,205,7078,4,15,3,1,1,12,,FarmForestAqua
22,205,7078,4,15,1,1,1,9,10840,StateRun
22,205,7078,4,15,4,0,1,12,,FarmForestAqua
22,205,7078,4,15,2,0,1,9,,FarmForestAqua
22,205,7090,7,13,1,0,0,5,,
22,205,7090,7,13,3,1,0,6,,
22,205,7090,7,13,2,0,1,9,,FarmForestAqua
22,205,7090,7,14,1,1,1,3,,
22,205,7090,7,14,2,0,1,7,,FarmForestAqua
22,205,7090,7,15,1,0,0,3,,FarmForestAqua
22,205,7099,18,13,1,1,1,9,,FarmForestAqua
22,205,7099,18,13,2,0,1,9,,FarmForestAqua
22,205,7099,18,13,3,1,0,12,,
22,205,7099,18,14,1,1,1,12,,FarmForestAqua
22,205,7099,18,14,3,0,0,12,,FarmForestAqua
22,205,7099,18,14,2,0,1,9,,FarmForestAqua
22,205,7099,18,15,3,0,0,12,,
22,205,7099,18,15,4,1,0,10,,
22,205,7099,18,15,2,0,1,9,,FarmForestAqua
22,205,7099,18,15,1,1,1,9,,FarmForestAqua
22,205,7111,17,13,1,1,1,9,,HomeBusiness
22,205,7111,17,13,2,0,1,8,,FarmForestAqua
22,205,7111,17,14,2,0,1,9,,FarmForestAqua
22,205,7111,17,14,1,1,1,9,,FarmForestAqua
22,205,7111,17,14,3,1,0,12,18500,Private
22,205,7111,17,15,1,1,1,9,60932,StateRun
22,205,7111,17,15,2,0,1,9,,FarmForestAqua
22,205,7123,7,13,2,0,1,12,,FarmForestAqua
22,205,7123,7,13,3,1,0,11,,
22,205,7123,7,13,1,1,1,12,21800,HomeBusiness
22,205,7123,7,13,4,1,0,5,,
22,205,7123,7,14,1,1,1,12,,HomeBusiness
22,205,7123,7,14,2,0,1,9,33520,Private
22,205,7123,7,14,4,1,0,7,,
22,205,7123,7,14,3,0,0,10,,
22,205,7123,7,15,2,0,1,5,,
22,205,7123,7,15,1,1,1,14,,
22,205,7123,7,15,3,0,0,0,,
22,206,7132,9,13,1,1,1,6,,HomeBusiness
22,206,7132,9,13,3,0,0,7,,
22,206,7132,9,13,2,0,1,9,12000,HomeBusiness
22,206,7132,9,14,3,1,0,10,,
22,206,7132,9,14,1,0,0,2,,
22,206,7132,9,14,2,0,1,12,3498,StateRun
22,206,7132,9,15,1,1,1,9,,FarmForestAqua
22,206,7132,9,15,2,0,1,6,,
22,206,7132,9,15,3,0,0,0,,
22,206,7138,3,13,1,1,1,9,91500,Private
22,206,7138,3,13,2,0,1,9,,HomeBusiness
22,206,7138,3,14,1,0,1,6,10060,StateRun
22,206,7138,3,14,3,0,0,9,,
22,206,7138,3,14,5,0,0,4,,
22,206,7138,3,14,2,1,1,7,,
22,206,7138,3,14,4,0,0,7,,
22,206,7138,3,15,3,1,0,5,23400,HomeBusiness
22,206,7138,3,15,4,1,1,5,22500,HomeBusiness
22,206,7138,3,15,2,0,1,0,,FarmForestAqua
22,206,7138,3,15,6,0,1,9,21120,HomeBusiness
22,206,7138,3,15,5,0,0,5,,FarmForestAqua
22,206,7138,3,15,1,1,1,4,,FarmForestAqua
22,206,7147,9,13,1,1,0,5,,
22,206,7147,9,14,3,0,0,4,,
22,206,7147,9,14,1,1,1,6,33000,HomeBusiness
22,206,7147,9,14,2,0,1,5,,FarmForestAqua
22,206,7147,9,14,4,1,0,0,,
22,206,7147,9,15,3,1,0,8,,
22,206,7147,9,15,1,1,1,1,,HomeBusiness
22,206,7147,9,15,2,0,1,3,,HomeBusiness
22,206,7147,9,15,4,0,0,10,,
22,206,7156,10,13,1,1,1,5,54300,Collective
22,206,7156,10,13,2,0,1,6,24000,HomeBusiness
22,206,7156,10,14,1,1,1,9,48000,Private
22,206,7156,10,14,4,1,0,11,,
22,206,7156,10,14,2,0,1,4,24000,HomeBusiness
22,206,7156,10,14,3,0,0,12,,
22,206,7156,10,15,1,0,0,5,24000,HomeBusiness
22,206,7156,10,15,3,0,0,7,,
22,206,7156,10,15,2,1,0,8,,
22,206,7171,5,13,1,1,1,5,,FarmForestAqua
22,206,7171,5,13,2,0,1,5,,FarmForestAqua
22,206,7171,5,13,3,1,1,9,25460,FarmForestAqua
22,206,7171,5,13,4,0,1,14,,
22,206,7171,5,14,2,0,1,9,,HomeBusiness
22,206,7171,5,14,1,1,1,4,18848,FarmForestAqua
22,206,7171,5,15,1,0,0,0,,
22,206,7171,5,15,2,0,0,0,,
22,206,7186,12,13,6,0,0,9,,
22,206,7186,12,13,4,1,0,0,,
22,206,7186,12,13,1,1,1,4,,FarmForestAqua
22,206,7186,12,13,8,1,0,3,,
22,206,7186,12,13,3,0,1,0,,FarmForestAqua
22,206,7186,12,13,2,0,1,2,,
22,206,7186,12,13,7,0,0,7,,
22,206,7186,12,14,2,0,1,6,,FarmForestAqua
22,206,7186,12,14,3,1,0,12,,
22,206,7186,12,14,1,1,1,9,,FarmForestAqua
22,206,7186,12,14,4,1,0,7,,
22,206,7186,12,15,2,1,0,2,24300,FarmForestAqua
22,206,7186,12,15,1,0,0,0,,FarmForestAqua
24,213,7201,18,13,2,1,1,12,,HomeBusiness
24,213,7201,18,13,1,0,1,12,,
24,213,7201,18,13,3,0,0,0,,
24,213,7201,18,14,3,0,0,14,21807,StateRun
24,213,7201,18,14,2,1,1,9,53753,StateRun
24,213,7201,18,14,1,0,1,9,,HomeBusiness
24,213,7201,18,15,2,1,1,10,,
24,213,7201,18,15,1,0,1,7,,
24,213,7213,3,13,3,0,0,12,13777,StateRun
24,213,7213,3,13,1,1,1,9,,HomeBusiness
24,213,7213,3,13,2,0,1,9,20619,StateRun
24,213,7213,3,14,1,0,1,12,,HomeBusiness
24,213,7213,3,14,2,1,1,12,,HomeBusiness
24,213,7213,3,15,1,0,1,9,,HomeBusiness
24,213,7213,3,15,2,1,1,9,,HomeBusiness
24,213,7213,3,15,4,0,1,9,,HomeBusiness
24,213,7213,3,15,3,0,1,7,,HomeBusiness
24,213,7228,8,13,3,0,0,12,23657,Foreign
24,213,7228,8,13,2,1,1,9,,HomeBusiness
24,213,7228,8,13,4,0,0,12,1914,Foreign
24,213,7228,8,13,1,0,1,9,,FarmForestAqua
24,213,7228,8,14,3,0,1,9,26414,StateRun
24,213,7228,8,14,5,1,0,1,,
24,213,7228,8,14,1,0,0,2,,
24,213,7228,8,14,2,1,1,9,,HomeBusiness
24,213,7228,8,15,1,0,0,0,,
24,213,7228,8,15,2,1,0,10,,
24,215,7252,12,13,1,0,1,9,,FarmForestAqua
24,215,7252,12,13,2,1,1,12,,FarmForestAqua
24,215,7252,12,14,3,1,0,8,,FarmForestAqua
24,215,7252,12,14,2,0,1,8,,FarmForestAqua
24,215,7252,12,14,1,1,1,9,,FarmForestAqua
24,215,7252,12,15,1,1,1,6,,HomeBusiness
24,215,7252,12,15,2,0,1,4,,
24,215,7267,6,13,1,1,1,12,,FarmForestAqua
24,215,7267,6,13,3,1,0,12,,
24,215,7267,6,13,2,0,1,11,,FarmForestAqua
24,215,7267,6,14,2,0,1,0,,
24,215,7267,6,14,1,1,1,1,,
24,215,7267,6,15,2,0,1,6,,FarmForestAqua
24,215,7267,6,15,1,1,1,11,,FarmForestAqua
24,215,7282,4,13,1,1,1,10,,FarmForestAqua
24,215,7282,4,13,2,0,0,12,,
24,215,7282,4,14,2,0,1,9,,FarmForestAqua
24,215,7282,4,14,1,1,1,9,,FarmForestAqua
24,215,7282,4,15,1,1,1,8,,FarmForestAqua
24,215,7282,4,15,2,0,1,9,,FarmForestAqua
24,216,7297,5,13,3,0,1,16,36451,StateRun
24,216,7297,5,13,2,1,0,12,,HomeBusiness
24,216,7297,5,13,4,1,1,12,37903,Foreign
24,216,7297,5,13,1,0,0,14,,HomeBusiness
24,216,7297,5,14,2,1,1,9,,HomeBusiness
24,216,7297,5,14,1,0,1,9,,HomeBusiness
24,216,7297,5,14,3,0,0,14,42408,Foreign
24,216,7297,5,19,2,0,1,12,,HomeBusiness
24,216,7297,5,19,4,0,0,0,,
24,216,7297,5,19,1,1,1,12,,HomeBusiness
24,216,7306,10,13,3,0,0,3,,
24,216,7306,10,13,2,0,1,9,,FarmForestAqua
24,216,7306,10,13,1,1,1,14,,
24,216,7306,10,14,3,1,1,9,,FarmForestAqua
24,216,7306,10,14,2,0,1,6,,
24,216,7306,10,14,1,1,1,12,,
24,216,7306,10,14,4,0,1,9,,FarmForestAqua
24,216,7306,10,15,1,1,1,9,,FarmForestAqua
24,216,7306,10,15,2,0,1,4,,FarmForestAqua
24,216,7321,10,13,3,1,0,12,,
24,216,7321,10,13,4,1,0,10,,
24,216,7321,10,13,1,1,1,9,20546,Private
24,216,7321,10,13,2,0,1,9,,FarmForestAqua
24,216,7321,10,14,3,0,1,9,15197,HomeBusiness
24,216,7321,10,14,1,0,0,9,,FarmForestAqua
24,216,7321,10,14,2,1,1,9,18046,HomeBusiness
24,216,7321,10,15,2,0,1,9,,HomeBusiness
24,216,7321,10,15,4,1,0,8,,
24,216,7321,10,15,3,1,0,11,,
24,216,7321,10,15,1,1,1,12,4282,FarmForestAqua
24,216,7330,10,13,1,1,1,9,,FarmForestAqua
24,216,7330,10,13,2,0,1,9,26226,HomeBusiness
24,216,7330,10,13,4,1,0,11,,
24,216,7330,10,13,3,1,0,12,27177,HomeBusiness
24,216,7330,10,14,4,0,0,1,,
24,216,7330,10,14,2,0,1,9,,FarmForestAqua
24,216,7330,10,14,1,1,1,6,2992,HomeBusiness
24,216,7330,10,14,5,0,0,2,,FarmForestAqua
24,216,7330,10,14,3,0,0,4,,
24,216,7330,10,15,2,1,1,12,39601,Private
24,216,7330,10,15,1,0,1,9,,FarmForestAqua
24,216,7339,6,13,2,0,1,4,,FarmForestAqua
24,216,7339,6,13,4,0,1,9,21599,Foreign
24,216,7339,6,13,3,1,1,9,37061,HomeBusiness
24,216,7339,6,13,1,1,1,6,,FarmForestAqua
24,216,7339,6,14,3,0,0,12,,
24,216,7339,6,14,1,1,1,7,,FarmForestAqua
24,216,7339,6,14,4,0,0,10,,
24,216,7339,6,14,2,0,1,9,,HomeBusiness
24,216,7339,6,15,5,0,0,0,,
24,216,7339,6,15,4,0,1,12,13277,StateRun
24,216,7339,6,15,2,0,1,9,,FarmForestAqua
24,216,7339,6,15,1,1,1,12,6182,StateRun
24,216,7339,6,15,3,1,1,9,,HomeBusiness
24,216,7348,8,13,2,0,1,2,,FarmForestAqua
24,216,7348,8,13,3,1,0,5,33803,HomeBusiness
24,216,7348,8,13,4,0,0,0,,
24,216,7348,8,13,1,1,1,11,,FarmForestAqua
24,216,7348,8,14,1,0,0,6,,FarmForestAqua
24,216,7348,8,14,2,0,0,14,,
24,216,7348,8,14,3,1,0,11,,
24,216,7348,8,15,2,0,1,9,,HomeBusiness
24,216,7348,8,15,1,1,1,9,19945,HomeBusiness
24,216,7348,8,15,4,1,0,8,,
24,216,7348,8,15,3,0,0,10,,
24,216,7360,1,13,4,0,0,4,,
24,216,7360,1,13,3,0,0,6,,
24,216,7360,1,13,2,0,1,7,13719,Private
24,216,7360,1,13,1,1,1,6,30574,Private
24,216,7360,1,14,4,1,0,12,,
24,216,7360,1,14,1,1,0,4,,
24,216,7360,1,14,3,0,1,9,,FarmForestAqua
24,216,7360,1,14,2,1,1,16,,FarmForestAqua
24,216,7360,1,15,1,1,1,12,24701,HomeBusiness
24,216,7360,1,15,2,0,1,12,,FarmForestAqua
24,217,7375,1,13,2,1,0,16,54724,Private
24,217,7375,1,13,1,0,0,14,51433,StateRun
24,217,7375,1,13,4,0,0,6,,
24,217,7375,1,13,3,1,0,12,,
24,217,7375,1,14,1,1,1,9,,HomeBusiness
24,217,7375,1,14,2,0,1,9,17100,HomeBusiness
24,217,7375,1,14,4,1,0,6,,
24,217,7375,1,14,3,1,0,10,,
24,217,7375,1,15,1,0,1,8,,HomeBusiness
24,217,7375,1,15,2,1,1,12,43251,StateRun
24,217,7375,1,15,3,1,0,0,,
24,217,7384,1,13,2,0,1,12,22938,Private
24,217,7384,1,13,1,1,1,9,21850,HomeBusiness
24,217,7384,1,15,1,0,1,6,,FarmForestAqua
24,217,7384,1,15,2,1,0,12,19336,Private
24,217,7384,1,15,3,0,0,12,,
24,217,7384,1,19,1,0,0,3,7055,StateRun
24,217,7384,1,19,2,1,0,6,,FarmForestAqua
24,217,7393,9,13,4,0,0,1,,
24,217,7393,9,13,2,0,1,7,,FarmForestAqua
24,217,7393,9,13,1,1,1,7,9579,HomeBusiness
24,217,7393,9,13,3,1,0,8,,FarmForestAqua
24,217,7393,9,14,2,0,1,8,,HomeBusiness
24,217,7393,9,14,1,1,1,7,,FarmForestAqua
24,217,7393,9,14,3,1,0,6,,FarmForestAqua
24,217,7393,9,15,1,1,1,6,,FarmForestAqua
24,217,7393,9,15,2,0,1,0,,FarmForestAqua
24,217,7405,6,13,3,0,0,5,,
24,217,7405,6,13,4,0,0,4,,
24,217,7405,6,13,2,0,1,9,,HomeBusiness
24,217,7405,6,13,1,1,1,8,,HomeBusiness
24,217,7405,6,14,2,0,1,12,,FarmForestAqua
24,217,7405,6,14,3,1,0,9,9578,HomeBusiness
24,217,7405,6,14,1,1,1,9,,FarmForestAqua
24,217,7405,6,15,1,1,1,7,21015,HomeBusiness
24,217,7405,6,15,2,0,1,7,,FarmForestAqua
24,217,7405,6,15,3,1,0,8,,FarmForestAqua
24,217,7420,8,13,2,0,1,11,,HomeBusiness
24,217,7420,8,13,3,1,0,12,,HomeBusiness
24,217,7420,8,13,1,1,1,12,,HomeBusiness
24,217,7420,8,13,4,1,0,12,,
24,217,7420,8,14,1,1,1,10,,HomeBusiness
24,217,7420,8,14,4,1,0,2,,
24,217,7420,8,14,2,0,1,9,,HomeBusiness
24,217,7420,8,15,3,1,0,12,,
24,217,7420,8,15,4,0,0,11,18880,Private
24,217,7420,8,15,2,0,1,11,,HomeBusiness
24,217,7420,8,15,5,1,1,9,,
24,217,7420,8,15,6,0,1,0,,
24,217,7420,8,15,1,1,1,12,,HomeBusiness
24,217,7432,6,13,5,1,0,1,,
24,217,7432,6,13,3,0,1,9,,FarmForestAqua
24,217,7432,6,13,1,0,0,4,,
24,217,7432,6,13,2,1,1,9,23260,HomeBusiness
24,217,7432,6,14,2,0,1,9,,FarmForestAqua
24,217,7432,6,14,4,0,0,12,,
24,217,7432,6,14,1,1,1,12,,FarmForestAqua
24,217,7432,6,14,3,0,0,12,,
24,217,7432,6,15,4,0,1,9,12158,HomeBusiness
24,217,7432,6,15,2,0,1,5,,FarmForestAqua
24,217,7432,6,15,3,1,1,9,27165,HomeBusiness
24,217,7432,6,15,1,1,1,9,,FarmForestAqua
24,218,7453,12,13,1,1,1,9,,FarmForestAqua
24,218,7453,12,13,2,0,1,9,,FarmForestAqua
24,218,7453,12,14,3,1,0,12,,
24,218,7453,12,14,2,0,1,9,,FarmForestAqua
24,218,7453,12,14,1,1,1,8,,FarmForestAqua
24,218,7453,12,14,4,0,0,2,,
24,218,7453,12,19,1,1,1,12,,HomeBusiness
24,218,7453,12,19,2,1,0,9,,HomeBusiness
24,218,7453,12,19,3,1,0,1,,
24,218,7459,15,13,1,1,1,9,,FarmForestAqua
24,218,7459,15,13,4,0,1,9,,FarmForestAqua
24,218,7459,15,13,3,1,1,12,,FarmForestAqua
24,218,7459,15,13,2,0,1,11,,FarmForestAqua
24,218,7459,15,14,1,0,0,0,,FarmForestAqua
24,218,7459,15,15,2,0,1,9,,FarmForestAqua
24,218,7459,15,15,3,1,0,11,20982,HomeBusiness
24,218,7459,15,15,1,1,1,7,,FarmForestAqua
24,218,7468,8,13,1,1,1,10,,HomeBusiness
24,218,7468,8,13,2,0,1,9,,
24,218,7468,8,14,2,1,0,10,6070,HomeBusiness
24,218,7468,8,14,1,0,0,7,,FarmForestAqua
24,218,7468,8,19,2,0,1,2,,HomeBusiness
24,218,7468,8,19,1,1,1,5,,HomeBusiness
24,218,7468,8,19,3,0,0,4,,
24,218,7480,11,13,4,0,0,12,,
24,218,7480,11,13,1,0,0,7,,HomeBusiness
24,218,7480,11,13,2,0,0,4,,FarmForestAqua
24,218,7480,11,13,3,1,0,9,,FarmForestAqua
24,218,7480,11,14,3,1,0,10,23277,Private
24,218,7480,11,14,2,0,1,7,,FarmForestAqua
24,218,7480,11,14,1,1,1,5,,HomeBusiness
24,218,7480,11,14,4,0,0,9,,FarmForestAqua
24,218,7480,11,15,1,1,1,12,72680,Private
24,218,7480,11,15,2,0,1,16,21852,StateRun
24,218,7486,27,13,3,0,0,12,,FarmForestAqua
24,218,7486,27,13,4,1,0,12,,
24,218,7486,27,13,1,1,1,9,,FarmForestAqua
24,218,7486,27,13,2,0,1,9,,FarmForestAqua
24,218,7486,27,14,1,1,1,9,,FarmForestAqua
24,218,7486,27,14,2,0,1,9,,FarmForestAqua
24,218,7486,27,19,1,1,1,6,,FarmForestAqua
24,218,7486,27,19,5,1,0,2,,
24,218,7486,27,19,2,0,1,4,,FarmForestAqua
24,218,7486,27,19,4,1,0,4,,
24,218,7486,27,19,3,1,0,9,,FarmForestAqua
24,218,7498,16,13,5,1,1,2,,
24,218,7498,16,13,1,1,1,5,,HomeBusiness
24,218,7498,16,13,3,1,0,10,,
24,218,7498,16,13,4,0,0,9,,
24,218,7498,16,13,2,0,1,6,,FarmForestAqua
24,218,7498,16,13,6,0,1,0,,
24,218,7498,16,14,2,0,1,7,,FarmForestAqua
24,218,7498,16,14,1,1,1,7,,
24,218,7498,16,15,1,1,1,9,,FarmForestAqua
24,218,7498,16,15,2,0,1,9,,FarmForestAqua
24,218,7498,16,15,4,1,0,10,,
24,218,7504,13,13,2,0,1,6,,FarmForestAqua
24,218,7504,13,13,1,1,1,5,,
24,218,7504,13,14,1,0,0,9,,FarmForestAqua
24,218,7504,13,15,1,1,1,3,19772,HomeBusiness
24,218,7504,13,15,4,1,0,6,,FarmForestAqua
24,218,7504,13,15,2,1,0,3,,
24,218,7519,12,13,2,0,1,12,,FarmForestAqua
24,218,7519,12,13,1,1,1,9,18200,HomeBusiness
24,218,7519,12,14,1,1,1,11,,FarmForestAqua
24,218,7519,12,14,2,0,1,7,,HomeBusiness
24,218,7519,12,15,2,0,1,7,,FarmForestAqua
24,218,7519,12,15,1,1,1,4,,HomeBusiness
24,219,7534,1,13,1,1,1,5,,FarmForestAqua
24,219,7534,1,13,3,0,0,7,,FarmForestAqua
24,219,7534,1,13,2,0,1,1,,FarmForestAqua
24,219,7534,1,13,5,1,0,9,,FarmForestAqua
24,219,7534,1,13,4,0,0,5,,FarmForestAqua
24,219,7534,1,14,2,0,1,4,,FarmForestAqua
24,219,7534,1,14,1,1,1,12,,FarmForestAqua
24,219,7534,1,15,1,1,1,5,,FarmForestAqua
24,219,7534,1,15,2,0,1,1,,FarmForestAqua
24,219,7534,1,15,3,1,0,1,,
24,219,7549,14,13,2,0,1,7,,FarmForestAqua
24,219,7549,14,13,3,0,0,7,,
24,219,7549,14,13,4,1,0,5,,
24,219,7549,14,13,1,1,1,12,41799,HomeBusiness
24,219,7549,14,14,4,1,0,9,,FarmForestAqua
24,219,7549,14,14,2,0,1,9,,FarmForestAqua
24,219,7549,14,14,5,0,0,10,,
24,219,7549,14,14,1,1,1,5,,FarmForestAqua
24,219,7549,14,14,3,1,0,9,,FarmForestAqua
24,219,7549,14,15,1,1,1,3,,FarmForestAqua
24,219,7549,14,15,4,1,0,1,,
24,219,7549,14,15,3,0,0,4,,
24,219,7549,14,15,2,0,1,7,,FarmForestAqua
24,219,7558,15,13,3,0,0,12,,
24,219,7558,15,13,1,1,1,8,,FarmForestAqua
24,219,7558,15,13,4,1,0,12,,
24,219,7558,15,13,2,0,1,8,,FarmForestAqua
24,219,7558,15,13,5,1,0,9,,FarmForestAqua
24,219,7558,15,14,1,1,1,8,,FarmForestAqua
24,219,7558,15,14,3,0,0,12,,
24,219,7558,15,14,2,0,1,5,,FarmForestAqua
24,219,7558,15,14,6,0,0,0,,
24,219,7558,15,14,4,1,0,12,,FarmForestAqua
24,219,7558,15,15,3,1,0,10,,FarmForestAqua
24,219,7558,15,15,2,0,1,9,,FarmForestAqua
24,219,7558,15,15,1,1,1,9,,FarmForestAqua
24,219,7567,8,13,5,1,0,10,,
24,219,7567,8,13,2,0,1,2,,FarmForestAqua
24,219,7567,8,13,4,0,0,9,,FarmForestAqua
24,219,7567,8,13,3,1,0,9,,FarmForestAqua
24,219,7567,8,13,1,1,1,3,,FarmForestAqua
24,219,7567,8,14,3,0,0,12,,FarmForestAqua
24,219,7567,8,14,4,0,0,10,,FarmForestAqua
24,219,7567,8,14,1,1,1,2,,FarmForestAqua
24,219,7567,8,14,2,0,1,0,,FarmForestAqua
24,219,7567,8,15,4,1,0,6,,
24,219,7567,8,15,2,0,1,4,,FarmForestAqua
24,219,7567,8,15,5,1,0,5,,
24,219,7567,8,15,1,1,1,9,,FarmForestAqua
24,219,7567,8,15,3,1,0,9,,FarmForestAqua
24,219,7576,22,13,1,0,0,7,,FarmForestAqua
24,219,7576,22,13,2,0,0,5,,
24,219,7576,22,14,1,1,1,4,,FarmForestAqua
24,219,7576,22,14,2,0,1,1,,FarmForestAqua
24,219,7576,22,15,1,0,1,0,,FarmForestAqua
24,219,7576,22,15,2,1,1,0,,FarmForestAqua
24,219,7576,22,15,3,0,0,0,,FarmForestAqua
24,219,7588,1,13,3,0,0,12,,
24,219,7588,1,13,4,0,0,12,,
24,219,7588,1,13,2,0,1,9,,FarmForestAqua
24,219,7588,1,13,1,1,1,12,,FarmForestAqua
24,219,7588,1,13,5,0,0,11,,
24,219,7588,1,14,4,0,0,4,,
24,219,7588,1,14,3,0,0,6,,
24,219,7588,1,14,1,1,1,7,,FarmForestAqua
24,219,7588,1,14,2,0,1,6,,FarmForestAqua
24,219,7588,1,14,6,1,0,3,,FarmForestAqua
24,219,7588,1,15,7,1,1,9,,FarmForestAqua
24,219,7588,1,15,3,1,1,6,,FarmForestAqua
24,219,7588,1,15,4,0,1,5,,FarmForestAqua
24,219,7588,1,15,8,0,1,9,,FarmForestAqua
24,219,7588,1,15,2,0,1,5,,FarmForestAqua
24,219,7588,1,15,1,1,1,9,,FarmForestAqua
24,219,7597,6,13,5,1,0,3,,
24,219,7597,6,13,1,1,1,5,,FarmForestAqua
24,219,7597,6,13,2,0,1,3,,FarmForestAqua
24,219,7597,6,13,4,1,0,6,,
24,219,7597,6,13,3,0,0,9,,
24,219,7597,6,14,1,1,1,3,,FarmForestAqua
24,219,7597,6,14,5,0,0,5,,
24,219,7597,6,14,2,0,1,4,,FarmForestAqua
24,219,7597,6,14,3,0,0,12,,FarmForestAqua
24,219,7597,6,15,3,0,0,9,,FarmForestAqua
24,219,7597,6,15,5,1,0,7,,
24,219,7597,6,15,2,0,1,7,,FarmForestAqua
24,219,7597,6,15,1,1,1,2,,FarmForestAqua
24,219,7597,6,15,4,0,0,10,,
